index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
2638,to,440,"don't hold the gun up to your temple, ok?",SI101,1284830,1286440,don't hold gun up to your temple ok,./silicon,F
2639,your,440,"don't hold the gun up to your temple, ok?",SI101,1284830,1286440,don't hold gun up to your temple ok,./silicon,F
2640,temple,440,"don't hold the gun up to your temple, ok?",SI101,1284830,1286440,don't hold gun up to your temple ok,./silicon,F
2641,ok,440,"don't hold the gun up to your temple, ok?",SI101,1284830,1286440,don't hold gun up to your temple ok,./silicon,F
2642,because,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2643,that,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2644,just,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2645,basically,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2646,just,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2647,took,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2648,out,441,Because that just basically just took out,SI101,1286450,1287570,because that just basically just took out,./silicon,F
2649,both,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2650,of,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2651,his,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2652,optic,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2653,nerves,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2654,and,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2655,then,442,"both of his optic nerves and then,",SI101,1287580,1289110,both of his optic nerves and then,./silicon,F
2656,you,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2657,know,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2658,half,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2659,of,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2660,his,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2661,face,443,"you know, half of his face.",SI101,1289120,1290690,you know half of his face,./silicon,F
2662,and,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2663,then,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2664,his,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2665,wife,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2666,left,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2667,him,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2668,because,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2669,you,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2670,know,444,"And then his wife left  him, because, you know.",SI101,1290700,1293410,and then his wife left him because you know,./silicon,F
2671,yikes,445,Yikes.  - Right.,SI101,1293420,1295450,yikes  right,./silicon,F
2672,,445,Yikes.  - Right.,SI101,1293420,1295450,yikes  right,./silicon,F
2673,right,445,Yikes.  - Right.,SI101,1293420,1295450,yikes  right,./silicon,F
2674,he,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2675,may,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2676,have,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2677,been,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2678,genius,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2679,programmer,446,He may have been a genius programmer,SI101,1295460,1297030,he may have been genius programmer,./silicon,F
2680,but,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2681,not,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2682,so,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2683,much,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2684,in,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2685,human,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2686,anatomy,447,but not so much in human anatomy.,SI101,1297040,1299790,but not so much in human anatomy,./silicon,F
2687,or,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2688,decision,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2689,making,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2690,for,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2691,that,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2692,matter,448,"Or decision making, for that matter.",SI101,1299790,1301950,or decision making for that matter,./silicon,F
2693,now,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2694,he's,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2695,got,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2696,to,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2697,live,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2698,with,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2699,all,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2700,that,449,Now he's got to live with all that,SI101,1301960,1303290,now he's got to live with all that,./silicon,F
2701,and,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2702,whatever,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2703,terrible,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2704,decision,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2705,he,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2706,made,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2707,about,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2708,money,450,and whatever terrible decision  he made about the money.,SI101,1303300,1306300,and whatever terrible decision he made about money,./silicon,F
2709,uh,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2710,and,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2711,what,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2712,do,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2713,i,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2714,do,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2715,if,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2716,i,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2717,feel,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2718,another,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2719,panic,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2720,attack,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2721,coming,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2722,on,451,Uh. And what do I do if I feel  another panic attack coming on.,SI101,1306300,1311430,uh and what do i do if i feel another panic attack coming on,./silicon,F
2723,would,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2724,you,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2725,be,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2726,interested,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2727,in,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2728,device,452,Would you be interested in a device,SI101,1311440,1314930,would you be interested in device,./silicon,F
2729,that,453,that links up to your  smartphone and it keeps track,SI101,1314940,1317520,that links up to your smartphone and keeps track,./silicon,F
2730,links,453,that links up to your  smartphone and it keeps track,SI101,1314940,1317520,that links up to your smartphone and keeps track,./silicon,F
